Temporada,Episodio,Hablante,Frase,Key Lemmas,Evil Count Level 1: Selfish Evil,Evil Count Level 2: Manipulative Evil,Evil Count Level 3: Aggressive Evil,Evil Count Level 4: Dehumanizing Evil,Evil Count Level 5: Sadistic Evil,Hubris Count Arrogance and Pride,Hubris Count Disregard for Rules,Hubris Count Excessive Emotions,Hubris Count Grandiosity and Transcendence,Hubris Count Power and Control,Hubris Count Self-Justification,Total Evil Count,Total Hubris Count
5,11,hank,maybe you understand that feeling,maybe understand feeling,2,1,2,2,2,2,2,2,0,2,2,9,10
5,11,hank,help me out here jesse and we can put him away,help jesse put away,2,0,2,2,0,2,2,2,1,2,2,6,11
5,11,hank,i know you want that,know want,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,hank,i think you wanna talk,think wan na talk,3,0,3,3,0,3,3,3,1,3,3,9,16
5,11,hank,not to you,,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,saul,agent schrader,agent schrader,2,0,2,2,1,2,2,2,1,2,2,7,11
5,11,saul,beat any good suspects lately,beat good suspect lately,2,1,2,2,1,2,2,2,0,2,2,8,10
5,11,saul,hey tall and taller ask him his history with my client,hey tall taller ask history client,3,0,3,3,0,3,3,3,2,3,3,9,17
5,11,saul,he knocked the poor kid unconscious last time they were alone together,knocked poor kid unconscious last time alone together,2,0,2,2,2,2,2,2,1,2,2,8,11
5,11,saul,so whatll it be gentlemen a civil rights lawsuit the size of montana,whatll gentleman civil right lawsuit size montana,5,0,5,5,0,5,5,5,2,5,5,15,27
5,11,saul,cause ill oblige you,cause ill oblige,1,1,1,1,0,1,1,1,0,1,1,4,5
5,11,saul,oh so long rocky,oh long rocky,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,saul,keep your left up,keep left,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,saul,detectives im inviting you to leave,detective im inviting leave,1,0,1,1,1,1,1,1,0,1,1,4,5
5,11,hank,okay im gonna try to remain calm but will you do me a favor and tell me what is up with you,okay im gon na try remain calm favor tell,5,0,5,5,0,5,5,5,0,5,5,15,25
5,11,jesse,my guys are busting their asses trying to hide walts money from the feds and youre tossing yours out a window,guy busting ass trying hide walts money fed youre tossing window,2,1,2,2,3,2,2,2,1,2,2,10,11
5,11,hank,and i have to hear about your little act of philanthropy on the news,hear little act philanthropy news,3,0,3,3,0,3,3,3,3,3,3,9,18
5,11,hank,did you hit your head or something,hit head something,1,0,1,1,1,1,1,1,3,1,1,4,8
5,11,jesse,why didnt you call me the second you got arrested,didnt call second got arrested,2,0,2,2,4,2,2,2,0,2,2,10,10
5,11,skyler,what did you say to schrader,say schrader,2,0,2,2,1,2,2,2,1,2,2,7,11
5,11,walter,nothing,nothing,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,hank,jesus,jesus,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,jesse,just chill out,chill,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,hank,chill out,chill,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,walter,no no i dont chill out right now cause things have gone nuclear,dont chill right cause thing gone nuclear,2,0,2,2,1,2,2,2,3,2,2,7,13
5,11,jesse,i imagine schrader shared with you his recent discovery,imagine schrader shared recent discovery,3,0,3,3,3,3,3,3,2,3,3,12,17
5,11,walter,okay well then you get my complete lack of chill,okay get complete lack chill,2,0,2,2,0,2,2,2,1,2,2,6,11
5,11,walter,just use the money that i gave you,use money gave,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,walter,no saul,saul,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,walter,saul,saul,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,jesse,i sto saul,sto saul,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,hank,stop talking,stop talking,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,hank,i dont care,dont care,1,0,1,1,1,1,1,1,0,1,1,4,5
5,11,walter,just just make it happen,make happen,2,0,2,2,0,2,2,2,1,2,2,6,11
5,11,hank,work your magic,work magic,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,hank,and call me when hes out,call he,1,0,1,1,0,1,1,1,1,1,1,3,6
5,11,jesse,hey dad,hey dad,1,0,1,1,2,1,1,1,1,1,1,5,6
5,11,skyler,im home,im home,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,hank,oh okay,oh okay,1,0,1,1,0,1,1,1,1,1,1,3,6
5,11,jesse,ill be right out,ill right,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,skyler,hey you go to work today,hey go work today,1,0,1,1,1,1,1,1,1,1,1,4,6
5,11,hank,you were out late last night,late last night,2,0,2,2,0,2,2,2,1,2,2,6,11
5,11,hank,huh,huh,0,0,0,0,0,0,0,0,2,0,0,0,2
5,11,walter,i well i uh i uh i guess i just lost track of time,guess lost track time,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,walter,hello,hello,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,jesse, dad,dad,1,0,1,1,2,1,1,1,0,1,1,5,5
5,11,hank,huh,huh,0,0,0,0,0,0,0,0,2,0,0,0,2
5,11,walter,im um im gonna head out okay,im im gon na head okay,3,0,3,3,1,3,3,3,1,3,3,10,16
5,11,hank,where you going,going,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,uh aunt marie just called,aunt marie called,3,0,3,3,1,3,3,3,0,3,3,10,15
5,11,walter,she uh she wants me to help her with some computer thing and asked me to stay for dinner,want help computer thing asked stay dinner,3,0,3,3,2,3,3,3,2,3,3,11,17
5,11,walter,that cool,cool,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,uh i guess that uh cool,guess cool,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,jesse,all right,right,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,jesse,see you later,see later,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,hank,wait uh son,wait son,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,walter,hang on a second,hang second,1,0,1,1,1,1,1,1,1,1,1,4,6
5,11,hank,yeah,yeah,1,0,1,1,0,1,1,1,1,1,1,3,6
5,11,hank,oh good,oh good,0,0,0,0,1,0,0,0,1,0,0,1,1
5,11,walter,come on back inside,come back inside,1,1,1,1,1,1,1,1,0,1,1,5,5
5,11,saul,what happened,happened,1,0,1,1,1,1,1,1,1,1,1,4,6
5,11,walter,oh this,oh,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,walter,nothing,nothing,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,hank,no im fine,im fine,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,hank,its fine,fine,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,jesse,really,really,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,hank,i do wanna talk to you though,wan na talk though,3,0,3,3,0,3,3,3,2,3,3,9,17
5,11,saul,okay,okay,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,hank,are you okay,okay,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,hank,yeah,yeah,1,0,1,1,0,1,1,1,1,1,1,3,6
5,11,walter,here,,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,jesse,sit down for a second,sit second,0,0,0,0,1,0,0,0,0,0,0,1,0
5,11,jesse,i just dont wanna keep things from you okay,dont wan na keep thing okay,3,0,3,3,1,3,3,3,1,3,3,10,16
5,11,jesse,i mean you deserve to know whats happening,mean deserve know whats happening,3,0,3,3,1,3,3,3,2,3,3,10,17
5,11,kuby,yesterday i passed out,yesterday passed,2,0,2,2,2,2,2,2,0,2,2,8,10
5,11,hank,briefly,briefly,0,1,0,0,0,0,0,0,0,0,0,1,0
5,11,walter,very very briefly,briefly,0,1,0,0,0,0,0,0,0,0,0,1,0
5,11,walter,and i did this,,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,hank,why why did you pass out,pas,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,saul,well my latest scans show a little shadow on my lung,latest scan show little shadow lung,3,0,3,3,1,3,3,3,2,3,3,10,17
5,11,jesse,but my doctor put me right on a new round of chemo which is why ive been so tired lately,doctor put right new round chemo ive tired lately,1,0,1,1,3,1,1,1,2,1,1,6,7
5,11,walter,but i i was pushing myself too hard,pushing hard,1,0,1,1,1,1,1,1,2,1,1,4,7
5,11,hank,i know it,know,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,jesse,i just dont want you to worry,dont want worry,1,0,1,1,1,1,1,1,0,1,1,4,5
5,11,walter,i learned my lesson,learned lesson,1,0,1,1,1,1,1,1,0,1,1,4,5
5,11,walter,well um whats the what now,whats,1,0,1,1,0,1,1,1,1,1,1,3,6
5,11,walter,what now is that we go on,go,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,hank,like always,always,2,0,2,2,0,2,2,2,0,2,2,6,10
5,11,hank,right,right,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,jesse,hey dont worry about this okay,hey dont worry okay,1,0,1,1,1,1,1,1,1,1,1,4,6
5,11,walter,i know thats hard,know thats hard,2,0,2,2,1,2,2,2,2,2,2,7,12
5,11,walter,but i beat this once,beat,1,1,1,1,0,1,1,1,0,1,1,4,5
5,11,walter,theres no reason to think i wont again,there reason think wont,1,0,1,1,0,1,1,1,2,1,1,3,7
5,11,jesse,and my doctor says im doing great,doctor say im great,2,0,2,2,1,2,2,2,0,2,2,7,10
5,11,walter,im responding really well to the treatment,im responding really treatment,2,0,2,2,1,2,2,2,0,2,2,7,10
5,11,hank,and im im feeling very very good about this all right,im im feeling good right,0,0,0,0,1,0,0,0,1,0,0,1,1
5,11,hank,and what would really help me out is if we all stayed positive,would really help stayed positive,2,0,2,2,2,2,2,2,1,2,2,8,11
5,11,walter,can we do that,,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,hank,yeah,yeah,1,0,1,1,0,1,1,1,1,1,1,3,6
5,11,saul,okay,okay,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,hank,so why dont you go on and help your aunt marie and and well talk about this later with your mom,dont go help aunt marie talk later mom,4,0,4,4,1,4,4,4,1,4,4,13,21
5,11,hank,no no way,way,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,marie,im staying,im staying,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,jesse,im not leaving,im leaving,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,kuby,flynns not with you is he,flynns,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,hank, no,,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,why would he be,would,0,0,0,0,1,0,0,0,0,0,0,1,0
5,11,jesse,howd it go,howd go,0,0,0,0,1,0,0,0,1,0,0,1,1
5,11,walter,that bad huh,bad huh,1,1,1,1,1,1,1,1,2,1,1,5,7
5,11,skyler,how bad are we talking hank,bad talking hank,3,1,3,3,1,3,3,3,1,3,3,11,16
5,11,jesse,i didnt tell them,didnt tell,0,0,0,0,2,0,0,0,0,0,0,2,0
5,11,hank,why not,,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,its just not time yet,time yet,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,saul,no its past time,past time,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,saul,way past time,way past time,2,0,2,2,0,2,2,2,0,2,2,6,10
5,11,kuby,we talked about this,talked,1,0,1,1,1,1,1,1,0,1,1,4,5
5,11,hank,youve got to tell them now,youve got tell,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,its just gonna be worse if they find out that youve kept this from them,gon na worse find youve kept,1,0,1,1,1,1,1,1,0,1,1,4,5
5,11,walter,look its just ive got some things i gotta chase down,look ive got thing got ta chase,2,0,2,2,0,2,2,2,2,2,2,6,12
5,11,walter,what,,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,what things,thing,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,jesse,leads you know,lead know,1,0,1,1,1,1,1,1,0,1,1,4,5
5,11,walter,what leads,lead,1,0,1,1,1,1,1,1,0,1,1,4,5
5,11,walter,what,,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,something new,something new,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,jesse,im not keeping anything from anybody marie okay,im keeping anything anybody marie okay,4,1,4,4,1,4,4,4,1,4,4,14,21
5,11,hank,jesus,jesus,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,hank,dont tell me how to do my job,dont tell job,0,1,0,0,1,0,0,0,0,0,0,2,0
5,11,hank,walt,walt,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,jesse,are you sure about this,sure,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,its the only way,way,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,saul,okay,okay,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,jesse,im ready,im ready,1,0,1,1,1,1,1,1,0,1,1,4,5
5,11,walter,my name is walter hartwell white,name walter hartwell white,3,0,3,3,0,3,3,3,2,3,3,9,17
5,11,walter,i live at albuquerque new mexico 87104,live albuquerque new mexico,1,1,1,1,0,1,1,1,0,1,1,4,5
5,11,walter,this is my confession,confession,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,saul,theyre here,theyre,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,jesse,thank you for coming,thank coming,1,0,1,1,0,1,1,1,1,1,1,3,6
5,11,saul,okay,okay,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,walter,ill start,ill start,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,skyler,skyler and i welcome to gardunos,skyler welcome gardunos,1,0,1,1,1,1,1,1,0,1,1,4,5
5,11,walter,my names trent,name trent,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,hank,ill be taking care of you today,ill taking care today,3,0,3,3,1,3,3,3,0,3,3,10,15
5,11,walter,can i start anybody off with some beverages,start anybody beverage,3,2,3,3,1,3,3,3,0,3,3,12,15
5,11,hank,margarita,margarita,3,0,3,3,0,3,3,3,0,3,3,9,15
5,11,jesse,how about some of our tableside guacamole,tableside guacamole,3,1,3,3,1,3,3,3,0,3,3,11,15
5,11,walter,i i think were fine,think fine,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,walter,we need some time with the menu,need time menu,0,0,0,0,1,0,0,0,0,0,0,1,0
5,11,walter,no worries,worry,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,skyler,be right back with some water,right back water,2,1,2,2,0,2,2,2,1,2,2,7,11
5,11,hank,so you here to confess,confess,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,skyler,theres nothing to confess,there nothing confess,0,0,0,0,0,0,0,0,2,0,0,0,2
5,11,hank,were here to talk about walter jr,talk walter jr,2,0,2,2,0,2,2,2,0,2,2,6,10
5,11,jesse,flynn and holly should be living with us,flynn holly living u,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,jesse,end of story,end story,0,0,0,0,1,0,0,0,0,0,0,1,0
5,11,walter,and while we respect your opinion we think that your concern is misplaced,respect opinion think concern misplaced,1,0,1,1,1,1,1,1,1,1,1,4,6
5,11,hank,skyler and i feel due to maries attempt to lure him to your house i wasnt trying to lure him,skyler feel due mary attempt lure house wasnt trying lure,3,0,3,3,1,3,3,3,1,3,3,10,16
5,11,hank,regardless of what you might call it skyler and i would like to ask you to please leave our children out of this,regardless might call skyler would ask please leave child,5,0,5,5,3,5,5,5,2,5,5,18,27
5,11,walter,junior has been through a lot already this year,junior lot already year,3,0,3,3,1,3,3,3,0,3,3,10,15
5,11,walter,you are just this investigation hank do you realize what this will do to him,investigation hank realize,3,0,3,3,0,3,3,3,1,3,3,9,16
5,11,walter,hearing these things,hearing thing,1,0,1,1,0,1,1,1,2,1,1,3,7
5,11,hank,hes gonna hear it when i kick in your front door and arrest you,he gon na hear kick front door arrest,3,0,3,3,1,3,3,3,2,3,3,10,17
5,11,walter,if that day ever comes so be it,day ever come,1,0,1,1,1,1,1,1,0,1,1,4,5
5,11,hank,you have no evidence to support your claims,evidence support claim,1,0,1,1,1,1,1,1,0,1,1,4,5
5,11,walter,why tear this family apart,tear family apart,4,0,4,4,0,4,4,4,0,4,4,12,20
5,11,jesse,so how about that guacamole,guacamole,2,0,2,2,0,2,2,2,0,2,2,6,10
5,11,hank,we make it right here at the table,make right table,2,1,2,2,0,2,2,2,1,2,2,7,11
5,11,jesse,ill just give you guys a few more minutes,ill give guy minute,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,hank,how can you sit there and listen to this,sit listen,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,all we want is for those kids to be safe,want kid safe,2,0,2,2,1,2,2,2,0,2,2,7,10
5,11,walter,you are putting them in danger keeping them under the same roof as this they are safe marie,putting danger keeping roof safe marie,3,0,3,3,1,3,3,3,0,3,3,10,15
5,11,jesse,you yourself sent them out of the house,sent house,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,walter,and i brought them back,brought back,1,2,1,1,0,1,1,1,1,1,1,5,6
5,11,walter,look whatever you think he did this is not an ongoing situation,look whatever think ongoing situation,2,0,2,2,0,2,2,2,2,2,2,6,12
5,11,saul,skyler,skyler,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,they need to understand,need understand,1,0,1,1,3,1,1,1,0,1,1,6,5
5,11,walter,its in the past,past,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,hank,its over,,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,hank,there is nothing to go after here,nothing go,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,skyler,theres nothing to accomplish,there nothing accomplish,1,0,1,1,0,1,1,1,3,1,1,3,8
5,11,jesse,how can we believe anything you say,believe anything say,2,1,2,2,0,2,2,2,1,2,2,7,11
5,11,hank,theres no telling where the lies begin and end,there telling lie begin end,0,1,0,0,1,0,0,0,1,0,0,2,1
5,11,hank,that affair of yours,affair,2,0,2,2,0,2,2,2,0,2,2,6,10
5,11,walter,did that even happen,even happen,1,0,1,1,0,1,1,1,1,1,1,3,6
5,11,jesse,please,please,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,walter,look junior just found out that my cancer is back,look junior found cancer back,2,1,2,2,1,2,2,2,0,2,2,8,10
5,11,jesse,hes already facing the idea of living without his father,he already facing idea living without father,5,0,5,5,2,5,5,5,3,5,5,17,28
5,11,walter,to put this on top of that,put top,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,hank,its just not right,right,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,walter,i swear to god you start throwing the word right at me what i mean was it right to run a drug empire,swear god start throwing word right mean right run drug empire,3,0,3,3,3,3,3,3,3,3,3,12,18
5,11,walter,there is no drug empire,drug empire,0,0,0,0,1,0,0,0,0,0,0,1,0
5,11,walter,lying to your son to all of us is that right,lying son u right,0,0,0,0,0,0,0,0,1,0,0,0,1
5,11,walter,what do i have to do to make you believe me,make believe,1,1,1,1,0,1,1,1,0,1,1,4,5
5,11,jesse,why dont you kll yourself walt,dont kll walt,1,0,1,1,1,1,1,1,0,1,1,4,5
5,11,walter,what,,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,jesse,just kll yourself,kll,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,this whole thing dies with you right,whole thing dy right,0,0,0,0,1,0,0,0,3,0,0,1,3
5,11,walter,thats what youre saying here,thats youre saying,2,0,2,2,0,2,2,2,1,2,2,6,11
5,11,walter,is that hank should just let it go and wait for you to die,hank let go wait die,2,0,2,2,1,2,2,2,1,2,2,7,11
5,11,hank,well maybe you should just go ahead and die then,maybe go ahead die,3,1,3,3,2,3,3,3,1,3,3,12,16
5,11,walter,that is not a solution,solution,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,hank,no its not a solution,solution,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,hes not getting off that easy,he getting easy,1,0,1,1,0,1,1,1,1,1,1,3,6
5,11,walter,jesus hank,jesus hank,1,0,1,1,0,1,1,1,1,1,1,3,6
5,11,jesse,and the same goes for you if you stick with him,go stick,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,jesse,both of you think youre just gonna walk away from this thing,think youre gon na walk away thing,4,0,4,4,0,4,4,4,2,4,4,12,22
5,11,jesse,never gonna happen,never gon na happen,2,0,2,2,0,2,2,2,1,2,2,6,11
5,11,walter,that is not what were saying enough with the bullshit,saying enough bullshit,1,1,1,1,0,1,1,1,2,1,1,4,7
5,11,jesse,youre not gonna negotiate your way out of this thing,youre gon na negotiate way thing,3,0,3,3,0,3,3,3,1,3,3,9,16
5,11,hank,theres only one solution step up be a man and admit what youve done,there one solution step man admit youve done,2,0,2,2,2,2,2,2,1,2,2,8,11
5,11,walter,thats it,thats,1,0,1,1,0,1,1,1,1,1,1,3,6
5,11,jesse,there is no other option,option,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,jesse,lets go,let go,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,my name is walter hartwell white,name walter hartwell white,3,0,3,3,0,3,3,3,2,3,3,9,17
5,11,walter,i live at albuquerque new mexico 87104,live albuquerque new mexico,1,1,1,1,0,1,1,1,0,1,1,4,5
5,11,walter,this is my confession,confession,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,walter,if youre watching this tape im probably dead mrderd by my brotherinlaw hank schrader,youre watching tape im probably dead mrderd brotherinlaw hank schrader,7,3,7,7,5,7,7,7,4,7,7,29,39
5,11,walter,hank has been building a meth empire for over a year now and using me as his chemist,hank building meth empire year using chemist,2,1,2,2,1,2,2,2,3,2,2,8,13
5,11,walter,shortly after my 50th birthday he asked that i use my chemistry knowledge to cook methamphetamine which he would then sell using connections that he made through his career with the dea,shortly birthday asked use chemistry knowledge cook methamphetamine would sell using connection made career dea,7,1,7,7,6,7,7,7,5,7,7,28,40
5,11,walter,i was astounded,astounded,1,0,1,1,2,1,1,1,0,1,1,5,5
5,11,walter,i i always thought hank was a very moral man and i was particularly vulnerable at the time something he knew and took advantage of,always thought hank moral man particularly vulnerable time something knew took advantage,11,1,11,11,1,11,11,11,4,11,11,35,59
5,11,walter,i was reeling from a cancer diagnosis that was poised to bankrupt my family,reeling cancer diagnosis poised bankrupt family,4,1,4,4,2,4,4,4,0,4,4,15,20
5,11,walter,hank took me on a ridealong and showed me just how much money even a small meth operation could make,hank took ridealong showed much money even small meth operation could make,5,0,5,5,3,5,5,5,4,5,5,18,29
5,11,walter,and i was weak,weak,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,walter,i didnt want my family to go into financial ruin so i agreed,didnt want family go financial ruin agreed,5,0,5,5,3,5,5,5,0,5,5,18,25
5,11,walter,hank had a partner a businessman named gustavo fring,hank partner businessman named gustavo fring,5,1,5,5,1,5,5,5,1,5,5,17,26
5,11,walter,hank sold me into servitude to this man and when i tried to quit fring threatened my family,hank sold servitude man tried quit fring threatened family,4,0,4,4,4,4,4,4,2,4,4,16,22
5,11,walter,i didnt know where to turn,didnt know turn,0,0,0,0,2,0,0,0,0,0,0,2,0
5,11,walter,eventually hank and fring had a falling out and things escalated,eventually hank fring falling thing escalated,5,0,5,5,1,5,5,5,2,5,5,16,27
5,11,walter,fring was able to arrange uh i guess i guess you call it a hit on hank and failed but he was seriously injured and i wound up paying his medical bills which amounted to a little over 177000,fring able arrange guess guess call hit hank failed seriously injured wound paying medical bill amounted little,9,2,9,9,5,9,9,9,2,9,9,34,47
5,11,walter,upon recovery hank was bent on revenge,upon recovery hank bent revenge,1,1,1,1,0,1,1,1,1,1,1,4,6
5,11,walter,working with a man named hector salamanca he plotted to kll fring,working man named hector salamanca plotted kll fring,6,0,6,6,2,6,6,6,1,6,6,20,31
5,11,walter,the bmb that he used was built by me,bmb used built,0,3,0,0,1,0,0,0,0,0,0,4,0
5,11,walter,and he gave me no option in that,gave option,1,0,1,1,0,1,1,1,0,1,1,3,5
5,11,walter,i have often contemplated su1c1de but im a coward,often contemplated im coward,2,0,2,2,2,2,2,2,0,2,2,8,10
5,11,walter,i wanted to go to the police but i was frightened,wanted go police frightened,1,0,1,1,2,1,1,1,1,1,1,5,6
5,11,walter,hank had risen to become the head of the albuquerque dea to keep me in line he took my children,hank risen become head albuquerque dea keep line took child,4,2,4,4,3,4,4,4,3,4,4,17,23
